    0.8950000000E+03    0.1195661525E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9050000000E+03    0.1200098158E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9150000000E+03    0.1204502227E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9250000000E+03    0.1208874325E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9350000000E+03    0.1213215024E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9450000000E+03    0.1217524882E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9550000000E+03    0.1221804443E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9650000000E+03    0.1226054231E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9750000000E+03    0.1230274761E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9850000000E+03    0.1234466530E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.9950000000E+03    0.1238630024E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
